date,flows,bytes,packets,avg_bps,avg_pps,avg_bpp
2015-04-17 00:00,2856417,56399924270,86894418,934171840,179907,649
2015-04-17 00:05,2821883,55351191957,100560735,916848774,208213,550
2015-04-17 00:10,2759713,50283833497,78729763,832989596,163027,638
2015-04-17 00:15,2770331,53263203797,89675905,882244632,185672,593
2015-04-17 00:20,2695632,52750169795,98648487,871968490,203834,534
2015-04-17 00:25,2648141,53685780208,77435589,887494790,160013,693
2015-04-17 00:30,2683221,54481080604,87300688,900625376,180395,624
2015-04-17 00:35,2644569,50127953631,86877457,827066004,179174,576
2015-04-17 00:40,2593177,51722599850,75763070,855009099,156551,682
2015-04-17 00:45,2769739,49013721032,91980726,810422103,190108,532
2015-04-17 00:50,2556906,49120556979,91413277,813732524,189294,537
2015-04-17 00:55,2623283,48196134307,80422425,798292879,166508,599
2015-04-17 01:00,2727940,51738145483,90740935,856971348,187874,570
2015-04-17 01:05,2579195,54535458826,100139604,901563424,206934,544
2015-04-17 01:10,2677185,50661136912,75598239,839140867,156524,670
2015-04-17 01:15,2539029,47424359588,75873728,787212860,157431,625
2015-04-17 01:20,2720293,50606852672,77180616,840122061,160158,655
2015-04-17 01:25,2472160,49168375605,81094847,814573605,167937,606
2015-04-17 01:30,2518007,51903397373,81943334,859749461,169667,633
2015-04-17 01:35,2470005,51378129153,77149539,849330564,159419,665
2015-04-17 01:40,2451215,48156989646,97323157,797748565,201526,494
2015-04-17 01:45,2520995,51299707384,109197322,849791917,226109,469
2015-04-17 01:50,2587844,50281145263,101948409,829456675,210222,493
2015-04-17 01:55,2445994,49852935726,79596384,824056328,164463,626
2015-04-17 10:00,6673545,161037511771,185359679,2690786400,387148,868
2015-04-17 10:05,6659881,157784858886,182478649,2630531327,380277,864
2015-04-17 10:10,6603335,166316667054,193317715,3408224454,495192,860
2015-04-17 10:15,6652039,165472135443,189487774,4101771692,587134,873
2015-04-17 10:20,6649996,174186674273,209837741,2962333216,446079,830
2015-04-17 10:25,6833127,166521542607,200205861,3961674098,595381,831
2015-04-17 10:30,6604159,180132435040,216758582,3688932839,554874,831
2015-04-17 10:35,6645675,175342751314,193870218,3981002359,550206,904
2015-04-17 10:40,6905490,185456288708,200724841,4480959917,606234,923
2015-04-17 10:45,6834775,175289824565,189839725,4335610701,586935,923
2015-04-17 10:50,6812499,189104330769,209753625,3947208202,547278,901
2015-04-17 10:55,6744807,172598188510,190339173,3805578085,524593,906
2015-04-17 11:00,6680255,188233051380,204967440,3671926523,499796,918
2015-04-17 11:05,6443621,180046175748,195832411,3802784841,517026,919
2015-04-17 11:10,6732769,186310852679,213550202,3908868716,560045,872
2015-04-17 11:15,6493834,172958503553,203363978,4099708532,602552,850
2015-04-17 11:20,6546605,171166455900,186556093,3192763688,434978,917
2015-04-17 11:25,6589481,172840569326,192236734,3710000361,515792,899
2015-04-17 11:30,6328445,169363525811,184607375,3433972542,467881,917
2015-04-17 11:35,6391647,183499770181,221023076,3058558894,460499,830
2015-04-17 11:40,6194518,171159377183,201618535,2859232521,421006,848
2015-04-17 11:45,5998515,173632719675,180318667,2924365168,379621,962
2015-04-17 11:50,5899738,168191619735,186471270,3048143765,422428,901
2015-04-17 11:55,5675548,151248800069,169726018,2526555985,354401,891
2015-04-17 12:00,5632026,159962287064,171536930,2642508779,354214,932
2015-04-17 12:05,5518589,145392939938,157513496,2428746122,328902,923
2015-04-17 12:10,5401579,160831290239,175244404,2653773676,361449,917
2015-04-17 12:15,5332519,152086261961,170835540,2530695558,355335,890
2015-04-17 12:20,5506461,145564261422,153305989,2406687164,316835,949
2015-04-17 12:25,5480372,177503538573,185628521,2965069894,387598,956
2015-04-17 12:30,5433508,153617840642,163242495,2560510719,340116,941
2015-04-17 12:35,5309753,151810449784,156412684,2515208671,323932,970
2015-04-17 12:40,5560929,165639143427,175206616,2755004630,364267,945
2015-04-17 12:45,5817768,153930382304,161126718,2549682405,333610,955
2015-04-17 12:50,5406077,159165949655,170740861,2663948862,357209,932
2015-04-17 12:55,5724772,170890505496,178812566,2940121258,384552,955
2015-04-17 13:00,5750177,156173723549,168550950,3644639729,491686,926
2015-04-17 13:05,5710161,150932160533,160466860,2495628174,331660,940
2015-04-17 13:10,5606031,170385229152,183807118,2842548992,383308,926
2015-04-17 13:15,5999355,180197287929,192974828,3028564022,405414,933
2015-04-17 13:20,5701423,148620500894,156686472,3322873484,437901,948
2015-04-17 13:25,5678347,176009627432,187627538,2915895148,388545,938
2015-04-17 13:30,5781914,179979763383,199286069,3002020560,415505,903
2015-04-17 13:35,5728630,174402498905,192857169,2912879979,402638,904
2015-04-17 13:40,5910262,191755812922,200250929,3202669165,418069,957
2015-04-17 13:45,5883562,161665008538,171142417,3305019084,437346,944
2015-04-17 13:50,5723329,183182420373,192765501,3040744329,399977,950
2015-04-17 13:55,5736250,166358972743,177892684,2782643874,371945,935
2015-04-17 14:00,5746976,169358687954,179771633,2806803899,372422,942
2015-04-17 14:05,5606041,177826749492,195823257,2970065797,408830,908
2015-04-17 14:10,5523529,166896844754,175619504,2781979214,365921,950
2015-04-17 14:15,5435431,185830010569,200668221,3084155561,416302,926
2015-04-17 14:20,5487110,159950382069,171750188,2671399551,358559,931
2015-04-17 14:25,5415349,177301501190,186471454,2936944455,386105,950
2015-04-17 14:30,5722970,183137236376,199569160,3117203025,424611,917
2015-04-17 14:35,5319178,154803932058,168542481,2905274723,395389,918
2015-04-17 14:40,5284616,158906075527,168890709,2631968340,349668,940
2015-04-17 14:45,5353815,163762197941,178923541,2712591457,370465,915
2015-04-17 14:50,5264471,155316270634,165933209,2588690800,345705,936
2015-04-17 14:55,5400214,156297490555,168578763,2668701216,359799,927
2015-04-17 15:00,5453493,155987510821,170967958,3150419550,431621,912
2015-04-17 15:05,5283516,148023959238,157548702,2467353845,328264,939
2015-04-17 15:10,5132000,156939412075,172515213,2594967409,356563,909
2015-04-17 15:15,5297780,175211521994,189454007,2902859542,392353,924
2015-04-17 15:20,5076622,137320667428,144337361,2289884750,300861,951
2015-04-17 15:25,5160155,159184926773,174927530,2636838091,362201,910
2015-04-17 15:30,5146808,154550402237,169228280,2559984135,350388,913
2015-04-17 15:35,5010321,149451019030,155587060,2475481701,322139,960
2015-04-17 15:40,4996885,163197999728,176653318,2703145214,365751,923
2015-04-17 15:45,5049149,154410138410,166221683,2557544296,344147,928
2015-04-17 15:50,5066011,135549410758,145403404,2240648158,300441,932
2015-04-17 15:55,5096368,157357212444,176600548,2601026270,364888,891
2015-04-17 16:00,4726710,128462663956,141350840,2142177968,294636,908
2015-04-17 16:05,4589386,140785336760,159438840,2327694041,329513,883
2015-04-17 16:10,4824200,129867139376,144474305,2168966484,301615,898
2015-04-17 16:15,4416113,136804007620,151450112,2284874550,316186,903
2015-04-17 16:20,4391139,124704141056,133999428,2065920746,277488,930
2015-04-17 16:25,5052588,140258535858,153609148,2318500147,317398,913
2015-04-17 16:30,6727798,128918690316,144135062,2273131963,317678,894
2015-04-17 16:35,7713012,116297991306,135755829,1926180966,281056,856
2015-04-17 16:40,8205559,111871002391,126246830,1852962711,261384,886
2015-04-17 16:45,8423448,108750654243,125451213,1802465911,259908,866
2015-04-17 16:50,8196401,107414061203,124215528,2065540822,298578,864
2015-04-17 16:55,7805907,97427719183,114302430,1613632794,236639,852
2015-04-17 17:00,8042934,98407748523,121398816,2088039774,321983,810
2015-04-17 17:05,7950982,93075092759,105881916,1538469429,218769,879
2015-04-17 17:10,8226304,90644076751,108069553,1501500385,223768,838
2015-04-17 17:15,7771495,81580238247,102087809,1351287027,211371,799
2015-04-17 17:20,8198517,77041961160,101088289,1276078463,209295,762
2015-04-17 17:25,8529995,83275440972,109530265,1379269102,226765,760
2015-04-17 17:30,8034282,71707188042,95525897,1789542409,297996,750
2015-04-17 17:35,8082583,66218816795,93137307,1588466900,279273,710
2015-04-17 17:40,7733793,65924881659,94589155,1222968505,219339,696
2015-04-17 17:45,6926096,59677341129,77790859,997388026,162514,767
2015-04-17 17:50,6591766,67198136648,99065488,1122464088,206846,678
2015-04-17 17:55,6369320,67882536829,99223445,1124364731,205434,684
2015-04-17 18:00,6488059,61517125968,83498317,1049368438,178040,736
2015-04-17 18:05,6343691,62555858547,78321696,1236028354,193442,798
2015-04-17 18:10,6363174,59787775355,77249196,1031219310,166549,773
2015-04-17 18:15,6244077,61009363229,78523928,1175509102,189121,776
2015-04-17 18:20,6128592,49547038125,63242201,820040270,130838,783
2015-04-17 18:25,6027503,56515742041,75037395,938191902,155707,753
2015-04-17 18:30,6253440,48177170617,62806858,821836243,133924,767
2015-04-17 18:35,5732700,55524373158,74531332,954631876,160177,744
2015-04-17 18:40,5079864,50939801112,67669751,843816006,140118,752
2015-04-17 18:45,5042725,47363618287,59534806,784857813,123318,795
2015-04-17 18:50,3664340,52560409196,78377450,870612649,162280,670
2015-04-17 18:55,3171383,49498607153,83438917,818278832,172419,593
2015-04-17 19:00,3341491,46022764825,70067512,760768158,144779,656
2015-04-17 19:05,3234500,53867919394,79197386,890463463,163646,680
2015-04-17 19:10,3185328,49547954989,62965108,819055691,130106,786
2015-04-17 19:15,3334692,47274276213,59356009,781430129,122642,796
2015-04-17 19:20,3439639,53944713818,75240901,891823210,155486,716
2015-04-17 19:25,3207232,60852385885,75794051,1006585738,156717,802
2015-04-17 19:30,3248214,53857793726,69414847,892130283,143728,775
2015-04-17 19:35,3208712,55485828270,67589929,917213986,139662,820
2015-04-17 19:40,3096636,46756511263,61608088,773111236,127334,758
2015-04-17 19:45,3149974,50321917710,64003550,831763797,132238,786
2015-04-17 19:50,3099427,53950831948,66826855,893730637,138378,807
2015-04-17 19:55,2265729,61277794833,70027726,1012944013,144697,875
2015-04-17 02:00,2642226,54679903383,71128883,907744242,147601,768
2015-04-17 02:05,2424136,48140031295,70421672,799054402,146112,683
2015-04-17 02:10,2597971,48236123774,62005365,798942008,128375,777
2015-04-17 02:15,2528139,48243877915,65248816,799088640,135093,739
2015-04-17 02:20,2428911,49778641001,73437323,822913271,151753,677
2015-04-17 02:25,2436154,49079866285,76869302,809857021,158550,638
2015-04-17 02:30,2385809,44280567421,65984163,733465029,136620,671
2015-04-17 02:35,2318170,47502707744,66036632,785298524,136461,719
2015-04-17 02:40,2347413,44053897825,60451199,728205728,124906,728
2015-04-17 02:45,2349714,44676024184,66601757,740044504,137904,670
2015-04-17 02:50,2416931,44269416479,62104275,733300063,128590,712
2015-04-17 02:55,2478444,46330293872,67538361,767440612,139842,685
2015-04-17 20:00,2291370,56512732378,69546641,936092650,143998,812
2015-04-17 20:05,2258640,61117908168,83086342,1012908867,172124,735
2015-04-17 20:10,2233474,57975430369,73117616,958390385,151088,792
2015-04-17 20:15,2444898,56875165347,76569377,940196103,158219,742
2015-04-17 20:20,2370499,62419491015,73523293,1031756968,151912,848
2015-04-17 20:25,2101972,60724025697,70044653,1003725716,144723,866
2015-04-17 20:30,2214126,53375575600,65189523,882313837,134700,818
2015-04-17 20:35,2139546,58232998868,68863252,964759414,142609,845
2015-04-17 20:40,2161012,56825687827,68101885,939351022,140718,834
2015-04-17 20:45,2202632,59556381026,73254221,984508765,151367,813
2015-04-17 20:50,2137984,55710620010,67507191,922846363,139782,825
2015-04-17 20:55,2212466,59586798510,70246191,987014382,145447,848
2015-04-17 21:00,2395242,57150371716,69154604,944932951,142926,826
2015-04-17 21:05,2280165,67230708163,77166044,1111290407,159439,871
2015-04-17 21:10,2664927,61034524460,74608497,1009158295,154199,818
2015-04-17 21:15,2289301,58903561087,74058179,973676955,153022,795
2015-04-17 21:20,2353338,61429123879,82051730,1017659769,169912,748
2015-04-17 21:25,2476996,63293110233,79009241,1048350452,163582,801
2015-04-17 21:30,2466889,57823331710,67905494,967871946,142078,851
2015-04-17 21:35,2335419,59521128738,74368690,987017921,154153,800
2015-04-17 21:40,2399260,62985106876,84117516,1041549578,173875,748
2015-04-17 21:45,2355251,62153946461,75215499,1029507581,155732,826
2015-04-17 21:50,2306855,60921691507,75013670,1007034607,154996,812
2015-04-17 21:55,2247206,58888694623,73108400,975608333,151398,805
2015-04-17 22:00,2461256,67149969350,78191414,1110015465,161566,858
2015-04-17 22:05,2482026,71486415098,83034129,1182143188,171637,860
2015-04-17 22:10,2484158,61325429057,75106044,1015973477,155534,816
2015-04-17 22:15,2396000,62298203319,78154545,1029826628,161492,797
2015-04-17 22:20,2252928,67379179787,79863947,1111509989,164682,843
2015-04-17 22:25,2306109,69759010203,79360197,1158039724,164678,879
2015-04-17 22:30,2369001,63503738246,76104949,1051817396,157566,834
2015-04-17 22:35,2292375,65451992904,79717530,1081920418,164716,821
2015-04-17 22:40,2345419,68657974927,96848155,1139643662,200946,708
2015-04-17 22:45,2442368,80888918826,103500833,1337172687,213871,781
2015-04-17 22:50,2494592,74727262638,101731162,1235503426,210246,734
2015-04-17 22:55,2351903,68896036506,81907209,1136792773,168934,841
2015-04-17 23:00,2458257,65605279665,93686340,1084422877,193573,700
2015-04-17 23:05,2469899,66217024652,86297601,1092257598,177936,767
2015-04-17 23:10,2539341,62828475451,99249544,1036397272,204648,633
2015-04-17 23:15,2610523,61908140800,80215438,1025661200,166120,771
2015-04-17 23:20,2488790,60595306030,82185293,1001767794,169836,737
2015-04-17 23:25,2284228,58030267787,77699832,963537789,161266,746
2015-04-17 23:30,2259762,55975712384,72624400,925235591,150053,770
2015-04-17 23:35,2313096,67877077337,93618060,1125297103,194005,725
2015-04-17 23:40,2221321,63567524217,94390214,1050967792,195070,673
2015-04-17 23:45,2480140,66513994430,98081263,1099520725,202668,678
2015-04-17 23:50,2165466,59655343993,75269353,988221406,155859,792
2015-04-17 23:55,2298056,59475919105,69726291,981145214,143780,852
2015-04-17 03:00,2476721,52149770697,70701887,860321251,145797,737
2015-04-17 03:05,2405143,52461054005,77550433,867438499,160286,676
2015-04-17 03:10,2381516,53770356797,78527259,889017871,162292,684
2015-04-17 03:15,2562629,51936094311,64412538,856760870,132822,806
2015-04-17 03:20,2380043,50308269385,58875250,830001680,121417,854
2015-04-17 03:25,2342627,46618783309,65747998,770623681,135854,709
2015-04-17 03:30,2517853,47857062794,56208653,792799802,116394,851
2015-04-17 03:35,2313053,47990152523,56210499,793473212,116173,853
2015-04-17 03:40,2400078,46506843523,54842802,768792343,113323,848
2015-04-17 03:45,2433988,45562179640,52462549,756380382,108866,868
2015-04-17 03:50,2353147,44855072791,56430958,741482761,116604,794
2015-04-17 03:55,2348960,44781933622,54084153,740281372,111756,828
2015-04-17 04:00,2444077,56493568571,75820001,937816027,157330,745
2015-04-17 04:05,2393738,48078579328,75149153,798123811,155938,639
2015-04-17 04:10,2409662,49315430554,70323887,813636614,145030,701
2015-04-17 04:15,2489720,54416369179,60527024,899542622,125069,899
2015-04-17 04:20,2393137,48354620230,55723591,797687508,114906,867
2015-04-17 04:25,2395515,46389933249,54291252,766854976,112183,854
2015-04-17 04:30,2529229,47810929910,56083369,792115939,116146,852
2015-04-17 04:35,2525059,48757116002,61927923,804357181,127704,787
2015-04-17 04:40,2392002,45735654459,69088711,754668626,142501,661
2015-04-17 04:45,2502273,42876886890,53288931,710283531,110345,804
2015-04-17 04:50,2617256,40952563324,51281065,678352482,106179,798
2015-04-17 04:55,2610200,41076141350,55762269,680499510,115475,736
2015-04-17 05:00,2496107,49518994150,56062766,821932945,116318,883
2015-04-17 05:05,2544117,42766053082,52816919,708513518,109378,809
2015-04-17 05:10,2533923,40139642463,49847304,664906252,103213,805
2015-04-17 05:15,2668515,45627886926,55385560,755854072,114686,823
2015-04-17 05:20,2505102,41747743368,52996787,691651577,109752,787
2015-04-17 05:25,2561333,43333273149,54404342,716387141,112426,796
2015-04-17 05:30,2673718,43389757682,59084680,715733906,121828,734
2015-04-17 05:35,2607046,42583034943,55774425,703895447,115243,763
2015-04-17 05:40,2544774,40501435248,53593190,669477024,110734,755
2015-04-17 05:45,2680412,42398914141,54679464,702287073,113212,775
2015-04-17 05:50,2599717,41451884225,54676747,686603504,113207,758
2015-04-17 05:55,2717847,42888675716,55522632,708956463,114724,772
2015-04-17 06:00,2733855,48607506377,61016763,805116610,126332,796
2015-04-17 06:05,2690937,44896848088,58448972,742154930,120771,768
2015-04-17 06:10,2712328,43196573895,56577717,714144934,116920,763
2015-04-17 06:15,2893779,48321857276,61867952,798751292,127833,781
2015-04-17 06:20,2768753,47799292608,62764162,793357484,130217,761
2015-04-17 06:25,3007394,49650143166,65045074,820673697,134392,763
2015-04-17 06:30,3182820,51871439662,67831245,859209426,140446,764
2015-04-17 06:35,2997146,51737217140,69810013,855211855,144244,741
2015-04-17 06:40,3039423,56908763268,94641607,942613582,195950,601
2015-04-17 06:45,3173122,60720390881,91055941,1003729925,188148,666
2015-04-17 06:50,3147143,59051789895,75777816,976167520,156582,779
2015-04-17 06:55,3274615,57731273272,76348149,956233343,158074,756
2015-04-17 07:00,3460720,60971795511,81889516,1008123205,169247,744
2015-04-17 07:05,3461588,66166478965,87037607,1096015884,180217,760
2015-04-17 07:10,3655868,65065451983,89224546,1075537570,184361,729
2015-04-17 07:15,3679387,66062437244,88417287,1092006541,182691,747
2015-04-17 07:20,3797451,72914249878,96174237,1207994563,199168,758
2015-04-17 07:25,3897071,70936381804,101914437,1172584550,210581,696
2015-04-17 07:30,3924029,70219898519,93976050,1163161237,194583,747
2015-04-17 07:35,3853994,76624874414,101254838,1266751933,209241,756
2015-04-17 07:40,4109386,83926033991,107352652,1390070603,222260,781
2015-04-17 07:45,4153826,93471550084,116820091,1561261416,243906,800
2015-04-17 07:50,4387327,86702107814,106998194,1439089890,221995,810
2015-04-17 07:55,4382798,100008786852,123014305,1666851312,256285,812
2015-04-17 08:00,4700777,92709061316,121412619,1532428671,250860,763
2015-04-17 08:05,4672898,109403105413,139551779,1808390518,288342,783
2015-04-17 08:10,4720802,112423287834,152953018,1859357923,316209,735
2015-04-17 08:15,4932008,120985000880,155035844,1995645339,319664,780
2015-04-17 08:20,5152449,113283155160,158949109,1876321666,329086,712
2015-04-17 08:25,5030069,115373757915,152276698,1922899971,317243,757
2015-04-17 08:30,5184116,120821997929,151296467,2001271237,313255,798
2015-04-17 08:35,5268693,119289127868,152058648,1971790378,314181,784
2015-04-17 08:40,5506863,137188420584,173734221,2291261458,362704,789
2015-04-17 08:45,5430755,110961922572,126659754,2730429453,389588,876
2015-04-17 08:50,5582510,133881886768,166613006,2213056348,344262,803
2015-04-17 08:55,5697640,138784362250,162835402,2294563227,336525,852
2015-04-17 09:00,5972541,143907810100,171865062,2398538455,358063,837
2015-04-17 09:05,5915198,157456405791,189581819,2624399182,394981,830
2015-04-17 09:10,5948522,144584248764,169657566,2409757560,353456,852
2015-04-17 09:15,6231879,153890115927,187032753,2570452775,390504,822
2015-04-17 09:20,6191125,156148695022,189649444,2624413977,398433,823
2015-04-17 09:25,6306762,153849605424,184224770,3219739248,481928,835
2015-04-17 09:30,6360234,157770601960,184326768,3402639304,496922,855
2015-04-17 09:35,6268910,165360331466,199218732,2762139776,415962,830
2015-04-17 09:40,6372633,155417003499,177135849,3711960531,528836,877
2015-04-17 09:45,6430561,172325400786,196995145,3454747588,493665,874
2015-04-17 09:50,6708566,166559038374,189612140,2799170434,398324,878
2015-04-17 09:55,6602662,147114568595,163140112,3290619946,456134,901
2015-04-18 00:00,2257244,69960287922,93719155,1154291148,193286,746
2015-04-18 00:05,2328504,69595168437,96799451,1150525909,200032,718
2015-04-18 00:10,2282949,65496672062,79506973,1084923102,164624,823
2015-04-18 00:15,2273636,64764821236,88233680,1072804762,182694,734
2015-04-18 00:20,2195132,64237674586,83880564,1059806840,172984,765
2015-04-18 00:25,2193346,57309678018,74708883,947431835,154383,767
2015-04-18 00:30,2254486,58342854786,80953562,966585427,167648,720
2015-04-18 00:35,2206406,66123024256,76348702,1093344647,157803,866
2015-04-18 00:40,2385826,54457179143,78694400,900217241,162609,692
2015-04-18 00:45,2193084,57497246354,70091662,954364603,145426,820
2015-04-18 00:50,2116568,57501427272,73632998,952542642,152471,780
2015-04-18 00:55,2212727,48748155902,61937412,804464839,127765,787
2015-04-18 01:00,2191502,59689710238,70424172,988694478,145812,847
2015-04-18 01:05,2077227,54562107393,70753916,901974147,146205,771
2015-04-18 01:10,2061303,47958305908,58859739,792705822,121612,814
2015-04-18 01:15,2069540,50384856499,62864413,834585350,130162,801
2015-04-18 01:20,2100641,48009025759,57774860,793603202,119379,830
2015-04-18 01:25,2012158,43781413675,52908648,725227059,109552,827
2015-04-18 01:30,2056143,46281491538,61437712,765301152,126990,753
2015-04-18 01:35,1943512,51010939790,60663834,841749056,125129,840
2015-04-18 01:40,1989342,43174673334,52257403,715358762,108231,826
2015-04-18 01:45,2010974,45175070553,65975050,745292567,136055,684
2015-04-18 01:50,1936627,45992973865,71535020,761957184,148138,642
2015-04-18 01:55,1940798,45148761770,51926717,749385027,107735,869
2015-04-18 10:00,2416042,50425765544,83605607,833519893,172746,603
2015-04-18 10:05,2369077,52773945982,71849545,872384947,148464,734
2015-04-18 10:10,2413792,54436914933,84406258,898076630,174062,644
2015-04-18 10:15,2425812,48746397003,77267376,805945373,159686,630
2015-04-18 10:20,2516234,51963346084,71155228,860731783,147328,730
2015-04-18 10:25,2419327,57654748974,90534826,953116781,187084,636
2015-04-18 10:30,2629615,59988890792,79206603,991572400,163653,757
2015-04-18 10:35,2432343,55947607650,74047144,924797792,152997,755
2015-04-18 10:40,2426257,58689952791,76679497,970146006,158439,765
2015-04-18 10:45,2552076,53762005794,78434091,886850828,161729,685
2015-04-18 10:50,2405168,58315589067,91220992,965897673,188864,639
2015-04-18 10:55,2409631,66556934952,88692889,1100123719,183251,750
2015-04-18 11:00,2684511,61830997635,78595079,1030598216,163752,786
2015-04-18 11:05,2509996,64400502998,82449680,1066882631,170736,781
2015-04-18 11:10,2368779,58186008750,73543105,963769356,152267,791
2015-04-18 11:15,2422751,60024494065,77164955,992220349,159444,777
2015-04-18 11:20,1711800,52847887562,65581088,873643351,135517,805
2015-04-18 11:25,2498176,62192390709,74913344,1028045618,154790,830
2015-04-18 11:30,2455687,66038493537,82447023,1093868688,170707,800
2015-04-18 11:35,2381080,64097675165,80091618,1059601439,165499,800
2015-04-18 11:40,2513346,58034043384,72727261,961329888,150590,797
2015-04-18 11:45,2539353,60321474909,78229525,997298496,161671,771
2015-04-18 11:50,2271144,63055496648,79727675,1046616373,165418,790
2015-04-18 11:55,2290149,58825779671,73870763,970330141,152312,796
2015-04-18 12:00,2338698,60876697783,78061646,1008426613,161637,779
2015-04-18 12:05,2382024,58322802045,75620299,966103153,156579,771
2015-04-18 12:10,2333306,52742578922,69765605,871925886,144168,755
2015-04-18 12:15,2620290,54115468321,74653408,894653548,154274,724
2015-04-18 12:20,2388586,54001506710,72825377,892645905,150475,741
2015-04-18 12:25,2295740,52889059309,69729741,876065491,144377,758
2015-04-18 12:30,2310020,54809394381,71746562,906082680,148259,763
2015-04-18 12:35,2388798,58043561252,73696220,957478792,151960,787
2015-04-18 12:40,2483059,53914262510,68998779,889615578,142314,781
2015-04-18 12:45,2542318,57317632499,73540092,947404756,151943,779
2015-04-18 12:50,2339018,55447237224,71088541,916551433,146888,779
2015-04-18 12:55,2295777,48093149060,64157669,793470655,132314,749
2015-04-18 13:00,2399119,54636255705,69679819,905015789,144275,784
2015-04-18 13:05,2235678,56583569770,69588384,937283486,144087,813
2015-04-18 13:10,2349999,48696837534,63818191,805074406,131883,763
2015-04-18 13:15,2335272,53137692835,67426448,878399716,139325,788
2015-04-18 13:20,2208959,50955533775,65994497,842290695,136360,772
2015-04-18 13:25,2297320,48129106607,63514958,798871411,131781,757
2015-04-18 13:30,2295192,56754541723,70292404,940068850,145538,807
2015-04-18 13:35,2235247,53483754088,66421095,884050911,137237,805
2015-04-18 13:40,2372623,55211658311,69148668,914539403,143174,798
2015-04-18 13:45,2303181,54951737633,69012459,910209513,142888,796
2015-04-18 13:50,2399478,50417360861,64698822,835097822,133956,779
2015-04-18 13:55,2211692,47616796418,61651453,790477712,127933,772
2015-04-18 14:00,2320903,51437768482,65108840,848696021,134282,790
2015-04-18 14:05,2186981,57099886978,69476896,945810609,143853,821
2015-04-18 14:10,2390537,55611106465,68349916,921131166,141516,813
2015-04-18 14:15,2256898,50463929466,64609897,834378296,133533,781
2015-04-18 14:20,2222796,53093846404,66925545,877658585,138287,793
2015-04-18 14:25,2215309,51222713955,65514507,846775397,135379,781
2015-04-18 14:30,2232695,51323656632,64661949,848389759,133609,793
2015-04-18 14:35,2222207,50318094924,63735769,833495029,131969,789
2015-04-18 14:40,2408263,46154104137,60940938,764819827,126231,757
2015-04-18 14:45,2245085,57288421886,68953156,946990414,142476,830
2015-04-18 14:50,2303516,56030625316,69608499,926219808,143833,804
2015-04-18 14:55,2357291,56705893511,69978574,937626513,144636,810
2015-04-18 15:00,2240942,56170638698,70147250,927091811,144721,800
2015-04-18 15:05,2233959,54559312528,79512066,901901853,164298,686
2015-04-18 15:10,2267548,55493045099,68790995,919175621,142430,806
2015-04-18 15:15,2376503,64362616117,85686677,1063985586,177062,751
2015-04-18 15:20,2268901,59406129710,72591956,982045298,150002,818
2015-04-18 15:25,2280865,56442048918,68887745,934902472,142631,819
2015-04-18 15:30,2284056,61156988464,73717457,1011268835,152370,829
2015-04-18 15:35,2253869,56673790339,69183422,937155737,143001,819
2015-04-18 15:40,2276911,64376752246,74868258,1064118124,154692,859
2015-04-18 15:45,2205964,63656366350,74132115,1052223521,153173,858
2015-04-18 15:50,2237258,67367118163,77824171,1113517588,160795,865
2015-04-18 15:55,2579208,59471234942,70614116,981106380,145616,842
2015-04-18 16:00,2516871,66906279075,77383981,1108499839,160261,864
2015-04-18 16:05,2231116,56362231620,71566281,929764893,147571,787
2015-04-18 16:10,2239721,59397761146,74458735,983858662,154165,797
2015-04-18 16:15,2407396,60783215215,73538285,1007049056,152296,826
2015-04-18 16:20,2219196,59985447221,73061885,991738832,150991,821
2015-04-18 16:25,2322497,56150831140,71440721,928396801,147649,785
2015-04-18 16:30,2287895,55050112556,68842435,911818209,142533,799
2015-04-18 16:35,2167928,58557676195,70844490,968081489,146401,826
2015-04-18 16:40,2175052,53216657829,66242908,879785046,136892,803
2015-04-18 16:45,2231332,54082623199,67040423,894007082,138525,806
2015-04-18 16:50,2290523,58854601495,70566479,972907857,145814,834
2015-04-18 16:55,2207208,57306818962,69310752,947274949,143212,826
2015-04-18 17:00,2254283,57217780220,69831185,946020120,144320,819
2015-04-18 17:05,2315407,52969836475,68701769,875574286,141952,771
2015-04-18 17:10,2324666,54850358605,67888696,908934906,140624,807
2015-04-18 17:15,2386277,50118555957,62384609,828792881,128954,803
2015-04-18 17:20,2222913,52283289399,69393496,864286601,143391,753
2015-04-18 17:25,2308326,45319097280,55951642,749161120,115615,809
2015-04-18 17:30,2251614,50764772273,67845270,839196379,140194,748
2015-04-18 17:35,2207020,49645100652,65290677,820654781,134910,760
2015-04-18 17:40,2248033,46495576066,56724155,770197575,117454,819
2015-04-18 17:45,2231391,48120800848,63609125,797145776,131714,756
2015-04-18 17:50,2217286,47864921131,62208962,791436975,128576,769
2015-04-18 17:55,2304244,40470701358,55423719,669038121,114529,730
2015-04-18 18:00,2258313,47689354790,65331214,788281485,134986,729
2015-04-18 18:05,2198852,47610669234,65780674,787032889,135924,723
2015-04-18 18:10,2146184,41452550688,65949238,685219925,136269,628
2015-04-18 18:15,2193075,44386178054,68226476,733707377,140973,650
2015-04-18 18:20,2192227,41608720905,67897158,687888157,140312,612
2015-04-18 18:25,2230034,40808388554,60516918,676004912,125310,674
2015-04-18 18:30,2293932,41752092206,56826116,690266974,117434,734
2015-04-18 18:35,2137842,41504584470,55729259,687469306,115385,744
2015-04-18 18:40,2278262,37039736447,50372994,612273854,104084,735
